"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age of Mother"	"Age of Mother Code"	Births
	"Utah"	"49"	"1995"	"1995"	"30-34 years"	"30-34"	7510
	"Utah"	"49"	"1995"	"1995"	"35-39 years"	"35-39"	2942
	"Utah"	"49"	"1995"	"1995"	"40-44 years"	"40-44"	571
	"Utah"	"49"	"1995"	"1995"	"45-49 years"	"45-49"	26
	"Utah"	"49"	"1996"	"1996"	"Under 15 years"	"15"	45
	"Utah"	"49"	"1996"	"1996"	"15-19 years"	"15-19"	4438
	"Utah"	"49"	"1996"	"1996"	"20-24 years"	"20-24"	13181
	"Utah"	"49"	"1996"	"1996"	"25-29 years"	"25-29"	13073
	"Utah"	"49"	"1996"	"1996"	"30-34 years"	"30-34"	7578
	"Utah"	"49"	"1996"	"1996"	"35-39 years"	"35-39"	3165
	"Utah"	"49"	"1996"	"1996"	"40-44 years"	"40-44"	594
	"Utah"	"49"	"1996"	"1996"	"45-49 years"	"45-49"	13
	"Utah"	"49"	"1997"	"1997"	"Under 15 years"	"15"	56
	"Utah"	"49"	"1997"	"1997"	"15-19 years"	"15-19"	4503
	"Utah"	"49"	"1997"	"1997"	"20-24 years"	"20-24"	13649
	"Utah"	"49"	"1997"	"1997"	"25-29 years"	"25-29"	13099
	"Utah"	"49"	"1997"	"1997"	"30-34 years"	"30-34"	7833
	"Utah"	"49"	"1997"	"1997"	"35-39 years"	"35-39"	3239
	"Utah"	"49"	"1997"	"1997"	"40-44 years"	"40-44"	659
	"Utah"	"49"	"1997"	"1997"	"45-49 years"	"45-49"	21
	"Utah"	"49"	"1998"	"1998"	"Under 15 years"	"15"	52
	"Utah"	"49"	"1998"	"1998"	"15-19 years"	"15-19"	4389
	"Utah"	"49"	"1998"	"1998"	"20-24 years"	"20-24"	14469
	"Utah"	"49"	"1998"	"1998"	"25-29 years"	"25-29"	14156
	"Utah"	"49"	"1998"	"1998"	"30-34 years"	"30-34"	7776
	"Utah"	"49"	"1998"	"1998"	"35-39 years"	"35-39"	3533
	"Utah"	"49"	"1998"	"1998"	"40-44 years"	"40-44"	746
	"Utah"	"49"	"1998"	"1998"	"45-49 years"	"45-49"	42
	"Utah"	"49"	"1999"	"1999"	"Under 15 years"	"15"	43
	"Utah"	"49"	"1999"	"1999"	"15-19 years"	"15-19"	4253
	"Utah"	"49"	"1999"	"1999"	"20-24 years"	"20-24"	15175
	"Utah"	"49"	"1999"	"1999"	"25-29 years"	"25-29"	14410
	"Utah"	"49"	"1999"	"1999"	"30-34 years"	"30-34"	8350
	"Utah"	"49"	"1999"	"1999"	"35-39 years"	"35-39"	3373
	"Utah"	"49"	"1999"	"1999"	"40-44 years"	"40-44"	636
	"Utah"	"49"	"1999"	"1999"	"45-49 years"	"45-49"	50
	"Utah"	"49"	"2000"	"2000"	"Under 15 years"	"15"	38
	"Utah"	"49"	"2000"	"2000"	"15-19 years"	"15-19"	4146
	"Utah"	"49"	"2000"	"2000"	"20-24 years"	"20-24"	15432
	"Utah"	"49"	"2000"	"2000"	"25-29 years"	"25-29"	15056
	"Utah"	"49"	"2000"	"2000"	"30-34 years"	"30-34"	8446
	"Utah"	"49"	"2000"	"2000"	"35-39 years"	"35-39"	3515
	"Utah"	"49"	"2000"	"2000"	"40-44 years"	"40-44"	682
	"Utah"	"49"	"2000"	"2000"	"45-49 years"	"45-49"	34
	"Utah"	"49"	"2001"	"2001"	"Under 15 years"	"15"	31
	"Utah"	"49"	"2001"	"2001"	"15-19 years"	"15-19"	3884
	"Utah"	"49"	"2001"	"2001"	"20-24 years"	"20-24"	15693
	"Utah"	"49"	"2001"	"2001"	"25-29 years"	"25-29"	15175
	"Utah"	"49"	"2001"	"2001"	"30-34 years"	"30-34"	8950
	"Utah"	"49"	"2001"	"2001"	"35-39 years"	"35-39"	3481
	"Utah"	"49"	"2001"	"2001"	"40-44 years"	"40-44"	691
	"Utah"	"49"	"2001"	"2001"	"45-49 years"	"45-49"	54
	"Utah"	"49"	"2002"	"2002"	"Under 15 years"	"15"	33
	"Utah"	"49"	"2002"	"2002"	"15-19 years"	"15-19"	3574
	"Utah"	"49"	"2002"	"2002"	"20-24 years"	"20-24"	15851
	"Utah"	"49"	"2002"	"2002"	"25-29 years"	"25-29"	16115
	"Utah"	"49"	"2002"	"2002"	"30-34 years"	"30-34"	9305
	"Utah"	"49"	"2002"	"2002"	"35-39 years"	"35-39"	3541
	"Utah"	"49"	"2002"	"2002"	"40-44 years"	"40-44"	728
	"Utah"	"49"	"2002"	"2002"	"45-49 years"	"45-49"	34
	"Vermont"	"50"	"1995"	"1995"	"15-19 years"	"15-19"	553
	"Vermont"	"50"	"1995"	"1995"	"20-24 years"	"20-24"	1519
	"Vermont"	"50"	"1995"	"1995"	"25-29 years"	"25-29"	1940
	"Vermont"	"50"	"1995"	"1995"	"30-34 years"	"30-34"	1776
	"Vermont"	"50"	"1995"	"1995"	"35-39 years"	"35-39"	836
	"Vermont"	"50"	"1995"	"1995"	"40-44 years"	"40-44"	152
	"Vermont"	"50"	"1996"	"1996"	"15-19 years"	"15-19"	601
	"Vermont"	"50"	"1996"	"1996"	"20-24 years"	"20-24"	1459
	"Vermont"	"50"	"1996"	"1996"	"25-29 years"	"25-29"	2014
	"Vermont"	"50"	"1996"	"1996"	"30-34 years"	"30-34"	1732
	"Vermont"	"50"	"1996"	"1996"	"35-39 years"	"35-39"	815
	"Vermont"	"50"	"1996"	"1996"	"40-44 years"	"40-44"	138
	"Vermont"	"50"	"1997"	"1997"	"15-19 years"	"15-19"	551
	"Vermont"	"50"	"1997"	"1997"	"20-24 years"	"20-24"	1468
	"Vermont"	"50"	"1997"	"1997"	"25-29 years"	"25-29"	1893
	"Vermont"	"50"	"1997"	"1997"	"30-34 years"	"30-34"	1659
	"Vermont"	"50"	"1997"	"1997"	"35-39 years"	"35-39"	851
	"Vermont"	"50"	"1997"	"1997"	"40-44 years"	"40-44"	174
	"Vermont"	"50"	"1998"	"1998"	"15-19 years"	"15-19"	514
	"Vermont"	"50"	"1998"	"1998"	"20-24 years"	"20-24"	1472
	"Vermont"	"50"	"1998"	"1998"	"25-29 years"	"25-29"	1890
	"Vermont"	"50"	"1998"	"1998"	"30-34 years"	"30-34"	1694
	"Vermont"	"50"	"1998"	"1998"	"35-39 years"	"35-39"	828
	"Vermont"	"50"	"1998"	"1998"	"40-44 years"	"40-44"	173
	"Vermont"	"50"	"1999"	"1999"	"15-19 years"	"15-19"	549
	"Vermont"	"50"	"1999"	"1999"	"20-24 years"	"20-24"	1422
	"Vermont"	"50"	"1999"	"1999"	"25-29 years"	"25-29"	1766
	"Vermont"	"50"	"1999"	"1999"	"30-34 years"	"30-34"	1738
	"Vermont"	"50"	"1999"	"1999"	"35-39 years"	"35-39"	892
	"Vermont"	"50"	"1999"	"1999"	"40-44 years"	"40-44"	184
	"Vermont"	"50"	"2000"	"2000"	"15-19 years"	"15-19"	521
	"Vermont"	"50"	"2000"	"2000"	"20-24 years"	"20-24"	1367
	"Vermont"	"50"	"2000"	"2000"	"25-29 years"	"25-29"	1753
	"Vermont"	"50"	"2000"	"2000"	"30-34 years"	"30-34"	1736
	"Vermont"	"50"	"2000"	"2000"	"35-39 years"	"35-39"	932
	"Vermont"	"50"	"2000"	"2000"	"40-44 years"	"40-44"	179
	"Vermont"	"50"	"2001"	"2001"	"15-19 years"	"15-19"	524
	"Vermont"	"50"	"2001"	"2001"	"20-24 years"	"20-24"	1458
	"Vermont"	"50"	"2001"	"2001"	"25-29 years"	"25-29"	1664
	"Vermont"	"50"	"2001"	"2001"	"30-34 years"	"30-34"	1650
	"Vermont"	"50"	"2001"	"2001"	"35-39 years"	"35-39"	877
	"Vermont"	"50"	"2001"	"2001"	"40-44 years"	"40-44"	180
	"Vermont"	"50"	"2002"	"2002"	"15-19 years"	"15-19"	533
	"Vermont"	"50"	"2002"	"2002"	"20-24 years"	"20-24"	1416
	"Vermont"	"50"	"2002"	"2002"	"25-29 years"	"25-29"	1623
	"Vermont"	"50"	"2002"	"2002"	"30-34 years"	"30-34"	1705
	"Vermont"	"50"	"2002"	"2002"	"35-39 years"	"35-39"	925
	"Vermont"	"50"	"2002"	"2002"	"40-44 years"	"40-44"	174
	"Vermont"	"50"	"2002"	"2002"	"45-49 years"	"45-49"	10
	"Virginia"	"51"	"1995"	"1995"	"Under 15 years"	"15"	266
	"Virginia"	"51"	"1995"	"1995"	"15-19 years"	"15-19"	10270
	"Virginia"	"51"	"1995"	"1995"	"20-24 years"	"20-24"	21681
	"Virginia"	"51"	"1995"	"1995"	"25-29 years"	"25-29"	25229
	"Virginia"	"51"	"1995"	"1995"	"30-34 years"	"30-34"	23316
	"Virginia"	"51"	"1995"	"1995"	"35-39 years"	"35-39"	10036
	"Virginia"	"51"	"1995"	"1995"	"40-44 years"	"40-44"	1701
	"Virginia"	"51"	"1995"	"1995"	"45-49 years"	"45-49"	79
	"Virginia"	"51"	"1996"	"1996"	"Under 15 years"	"15"	234
	"Virginia"	"51"	"1996"	"1996"	"15-19 years"	"15-19"	9912
	"Virginia"	"51"	"1996"	"1996"	"20-24 years"	"20-24"	20974
	"Virginia"	"51"	"1996"	"1996"	"25-29 years"	"25-29"	25115
	"Virginia"	"51"	"1996"	"1996"	"30-34 years"	"30-34"	23486
	"Virginia"	"51"	"1996"	"1996"	"35-39 years"	"35-39"	10745
	"Virginia"	"51"	"1996"	"1996"	"40-44 years"	"40-44"	1816
	"Virginia"	"51"	"1996"	"1996"	"45-49 years"	"45-49"	72
	"Virginia"	"51"	"1997"	"1997"	"Under 15 years"	"15"	237
	"Virginia"	"51"	"1997"	"1997"	"15-19 years"	"15-19"	9850
	"Virginia"	"51"	"1997"	"1997"	"20-24 years"	"20-24"	20772
	"Virginia"	"51"	"1997"	"1997"	"25-29 years"	"25-29"	25028
	"Virginia"	"51"	"1997"	"1997"	"30-34 years"	"30-34"	22913
	"Virginia"	"51"	"1997"	"1997"	"35-39 years"	"35-39"	11004
	"Virginia"	"51"	"1997"	"1997"	"40-44 years"	"40-44"	1967
	"Virginia"	"51"	"1997"	"1997"	"45-49 years"	"45-49"	85
	"Virginia"	"51"	"1998"	"1998"	"Under 15 years"	"15"	221
	"Virginia"	"51"	"1998"	"1998"	"15-19 years"	"15-19"	9945
	"Virginia"	"51"	"1998"	"1998"	"20-24 years"	"20-24"	21358
	"Virginia"	"51"	"1998"	"1998"	"25-29 years"	"25-29"	25412
	"Virginia"	"51"	"1998"	"1998"	"30-34 years"	"30-34"	23466
	"Virginia"	"51"	"1998"	"1998"	"35-39 years"	"35-39"	11691
	"Virginia"	"51"	"1998"	"1998"	"40-44 years"	"40-44"	2168
	"Virginia"	"51"	"1998"	"1998"	"45-49 years"	"45-49"	87
	"Virginia"	"51"	"1999"	"1999"	"Under 15 years"	"15"	207
	"Virginia"	"51"	"1999"	"1999"	"15-19 years"	"15-19"	9935
	"Virginia"	"51"	"1999"	"1999"	"20-24 years"	"20-24"	22071
	"Virginia"	"51"	"1999"	"1999"	"25-29 years"	"25-29"	25445
	"Virginia"	"51"	"1999"	"1999"	"30-34 years"	"30-34"	23381
	"Virginia"	"51"	"1999"	"1999"	"35-39 years"	"35-39"	12176
	"Virginia"	"51"	"1999"	"1999"	"40-44 years"	"40-44"	2164
	"Virginia"	"51"	"1999"	"1999"	"45-49 years"	"45-49"	87
	"Virginia"	"51"	"2000"	"2000"	"Under 15 years"	"15"	179
	"Virginia"	"51"	"2000"	"2000"	"15-19 years"	"15-19"	9630
	"Virginia"	"51"	"2000"	"2000"	"20-24 years"	"20-24"	23170
	"Virginia"	"51"	"2000"	"2000"	"25-29 years"	"25-29"	25618
	"Virginia"	"51"	"2000"	"2000"	"30-34 years"	"30-34"	24788
	"Virginia"	"51"	"2000"	"2000"	"35-39 years"	"35-39"	12929
	"Virginia"	"51"	"2000"	"2000"	"40-44 years"	"40-44"	2491
	"Virginia"	"51"	"2000"	"2000"	"45-49 years"	"45-49"	126
	"Virginia"	"51"	"2001"	"2001"	"Under 15 years"	"15"	158
	"Virginia"	"51"	"2001"	"2001"	"15-19 years"	"15-19"	9439
	"Virginia"	"51"	"2001"	"2001"	"20-24 years"	"20-24"	23483
	"Virginia"	"51"	"2001"	"2001"	"25-29 years"	"25-29"	24929
	"Virginia"	"51"	"2001"	"2001"	"30-34 years"	"30-34"	25249
	"Virginia"	"51"	"2001"	"2001"	"35-39 years"	"35-39"	12929
	"Virginia"	"51"	"2001"	"2001"	"40-44 years"	"40-44"	2594
	"Virginia"	"51"	"2001"	"2001"	"45-49 years"	"45-49"	98
	"Virginia"	"51"	"2002"	"2002"	"Under 15 years"	"15"	169
	"Virginia"	"51"	"2002"	"2002"	"15-19 years"	"15-19"	9030
	"Virginia"	"51"	"2002"	"2002"	"20-24 years"	"20-24"	23690
	"Virginia"	"51"	"2002"	"2002"	"25-29 years"	"25-29"	25382
	"Virginia"	"51"	"2002"	"2002"	"30-34 years"	"30-34"	25654
	"Virginia"	"51"	"2002"	"2002"	"35-39 years"	"35-39"	12964
	"Virginia"	"51"	"2002"	"2002"	"40-44 years"	"40-44"	2656
	"Virginia"	"51"	"2002"	"2002"	"45-49 years"	"45-49"	116
	"Virginia"	"51"	"2002"	"2002"	"50 years and over"	"50+"	11
	"Washington"	"53"	"1995"	"1995"	"Under 15 years"	"15"	173
	"Washington"	"53"	"1995"	"1995"	"15-19 years"	"15-19"	8709
	"Washington"	"53"	"1995"	"1995"	"20-24 years"	"20-24"	18576
	"Washington"	"53"	"1995"	"1995"	"25-29 years"	"25-29"	21588
	"Washington"	"53"	"1995"	"1995"	"30-34 years"	"30-34"	18329
	"Washington"	"53"	"1995"	"1995"	"35-39 years"	"35-39"	8203
	"Washington"	"53"	"1995"	"1995"	"40-44 years"	"40-44"	1584
	"Washington"	"53"	"1995"	"1995"	"45-49 years"	"45-49"	66
	"Washington"	"53"	"1996"	"1996"	"Under 15 years"	"15"	142
	"Washington"	"53"	"1996"	"1996"	"15-19 years"	"15-19"	8609
	"Washington"	"53"	"1996"	"1996"	"20-24 years"	"20-24"	18528
	"Washington"	"53"	"1996"	"1996"	"25-29 years"	"25-29"	22220
	"Washington"	"53"	"1996"	"1996"	"30-34 years"	"30-34"	18178
	"Washington"	"53"	"1996"	"1996"	"35-39 years"	"35-39"	8484
	"Washington"	"53"	"1996"	"1996"	"40-44 years"	"40-44"	1704
	"Washington"	"53"	"1996"	"1996"	"45-49 years"	"45-49"	80
	"Washington"	"53"	"1997"	"1997"	"Under 15 years"	"15"	142
	"Washington"	"53"	"1997"	"1997"	"15-19 years"	"15-19"	8421
	"Washington"	"53"	"1997"	"1997"	"20-24 years"	"20-24"	18689
	"Washington"	"53"	"1997"	"1997"	"25-29 years"	"25-29"	22376
	"Washington"	"53"	"1997"	"1997"	"30-34 years"	"30-34"	18117
	"Washington"	"53"	"1997"	"1997"	"35-39 years"	"35-39"	8701
	"Washington"	"53"	"1997"	"1997"	"40-44 years"	"40-44"	1669
	"Washington"	"53"	"1997"	"1997"	"45-49 years"	"45-49"	72
	"Washington"	"53"	"1998"	"1998"	"Under 15 years"	"15"	111
	"Washington"	"53"	"1998"	"1998"	"15-19 years"	"15-19"	8591
	"Washington"	"53"	"1998"	"1998"	"20-24 years"	"20-24"	19008
	"Washington"	"53"	"1998"	"1998"	"25-29 years"	"25-29"	22516
	"Washington"	"53"	"1998"	"1998"	"30-34 years"	"30-34"	18309
	"Washington"	"53"	"1998"	"1998"	"35-39 years"	"35-39"	9178
	"Washington"	"53"	"1998"	"1998"	"40-44 years"	"40-44"	1864
	"Washington"	"53"	"1998"	"1998"	"45-49 years"	"45-49"	81
	"Washington"	"53"	"1999"	"1999"	"Under 15 years"	"15"	138
	"Washington"	"53"	"1999"	"1999"	"15-19 years"	"15-19"	8441
	"Washington"	"53"	"1999"	"1999"	"20-24 years"	"20-24"	19317
	"Washington"	"53"	"1999"	"1999"	"25-29 years"	"25-29"	22189
	"Washington"	"53"	"1999"	"1999"	"30-34 years"	"30-34"	18331
	"Washington"	"53"	"1999"	"1999"	"35-39 years"	"35-39"	9150
	"Washington"	"53"	"1999"	"1999"	"40-44 years"	"40-44"	1906
	"Washington"	"53"	"1999"	"1999"	"45-49 years"	"45-49"	111
	"Washington"	"53"	"2000"	"2000"	"Under 15 years"	"15"	118
	"Washington"	"53"	"2000"	"2000"	"15-19 years"	"15-19"	8127
	"Washington"	"53"	"2000"	"2000"	"20-24 years"	"20-24"	19815
	"Washington"	"53"	"2000"	"2000"	"25-29 years"	"25-29"	21873
	"Washington"	"53"	"2000"	"2000"	"30-34 years"	"30-34"	19506
	"Washington"	"53"	"2000"	"2000"	"35-39 years"	"35-39"	9516
	"Washington"	"53"	"2000"	"2000"	"40-44 years"	"40-44"	1956
	"Washington"	"53"	"2000"	"2000"	"45-49 years"	"45-49"	118
	"Washington"	"53"	"2001"	"2001"	"Under 15 years"	"15"	111
	"Washington"	"53"	"2001"	"2001"	"15-19 years"	"15-19"	7517
	"Washington"	"53"	"2001"	"2001"	"20-24 years"	"20-24"	19838
	"Washington"	"53"	"2001"	"2001"	"25-29 years"	"25-29"	21216
	"Washington"	"53"	"2001"	"2001"	"30-34 years"	"30-34"	19340
	"Washington"	"53"	"2001"	"2001"	"35-39 years"	"35-39"	9408
	"Washington"	"53"	"2001"	"2001"	"40-44 years"	"40-44"	2028
	"Washington"	"53"	"2001"	"2001"	"45-49 years"	"45-49"	106
	"Washington"	"53"	"2002"	"2002"	"Under 15 years"	"15"	79
	"Washington"	"53"	"2002"	"2002"	"15-19 years"	"15-19"	7035
	"Washington"	"53"	"2002"	"2002"	"20-24 years"	"20-24"	19524
	"Washington"	"53"	"2002"	"2002"	"25-29 years"	"25-29"	21163
	"Washington"	"53"	"2002"	"2002"	"30-34 years"	"30-34"	19577
	"Washington"	"53"	"2002"	"2002"	"35-39 years"	"35-39"	9389
	"Washington"	"53"	"2002"	"2002"	"40-44 years"	"40-44"	2152
	"Washington"	"53"	"2002"	"2002"	"45-49 years"	"45-49"	105
	"West Virginia"	"54"	"1995"	"1995"	"Under 15 years"	"15"	52
	"West Virginia"	"54"	"1995"	"1995"	"15-19 years"	"15-19"	3584
	"West Virginia"	"54"	"1995"	"1995"	"20-24 years"	"20-24"	7012
	"West Virginia"	"54"	"1995"	"1995"	"25-29 years"	"25-29"	5572
	"West Virginia"	"54"	"1995"	"1995"	"30-34 years"	"30-34"	3420
	"West Virginia"	"54"	"1995"	"1995"	"35-39 years"	"35-39"	1287
	"West Virginia"	"54"	"1995"	"1995"	"40-44 years"	"40-44"	225
	"West Virginia"	"54"	"1995"	"1995"	"45-49 years"	"45-49"	10
	"West Virginia"	"54"	"1996"	"1996"	"Under 15 years"	"15"	42
	"West Virginia"	"54"	"1996"	"1996"	"15-19 years"	"15-19"	3420
	"West Virginia"	"54"	"1996"	"1996"	"20-24 years"	"20-24"	6665
	"West Virginia"	"54"	"1996"	"1996"	"25-29 years"	"25-29"	5697
	"West Virginia"	"54"	"1996"	"1996"	"30-34 years"	"30-34"	3398
	"West Virginia"	"54"	"1996"	"1996"	"35-39 years"	"35-39"	1298
	"West Virginia"	"54"	"1996"	"1996"	"40-44 years"	"40-44"	219
	"West Virginia"	"54"	"1996"	"1996"	"45-49 years"	"45-49"	11
	"West Virginia"	"54"	"1997"	"1997"	"Under 15 years"	"15"	26
	"West Virginia"	"54"	"1997"	"1997"	"15-19 years"	"15-19"	3268
	"West Virginia"	"54"	"1997"	"1997"	"20-24 years"	"20-24"	6744
	"West Virginia"	"54"	"1997"	"1997"	"25-29 years"	"25-29"	5762
	"West Virginia"	"54"	"1997"	"1997"	"30-34 years"	"30-34"	3334
	"West Virginia"	"54"	"1997"	"1997"	"35-39 years"	"35-39"	1334
	"West Virginia"	"54"	"1997"	"1997"	"40-44 years"	"40-44"	242
	"West Virginia"	"54"	"1997"	"1997"	"45-49 years"	"45-49"	16
	"West Virginia"	"54"	"1998"	"1998"	"Under 15 years"	"15"	35
	"West Virginia"	"54"	"1998"	"1998"	"15-19 years"	"15-19"	3225
	"West Virginia"	"54"	"1998"	"1998"	"20-24 years"	"20-24"	6774
	"West Virginia"	"54"	"1998"	"1998"	"25-29 years"	"25-29"	5815
	"West Virginia"	"54"	"1998"	"1998"	"30-34 years"	"30-34"	3273
	"West Virginia"	"54"	"1998"	"1998"	"35-39 years"	"35-39"	1383
	"West Virginia"	"54"	"1998"	"1998"	"40-44 years"	"40-44"	227
	"West Virginia"	"54"	"1998"	"1998"	"45-49 years"	"45-49"	15
	"West Virginia"	"54"	"1999"	"1999"	"Under 15 years"	"15"	25
	"West Virginia"	"54"	"1999"	"1999"	"15-19 years"	"15-19"	3044
	"West Virginia"	"54"	"1999"	"1999"	"20-24 years"	"20-24"	6769
	"West Virginia"	"54"	"1999"	"1999"	"25-29 years"	"25-29"	5894
	"West Virginia"	"54"	"1999"	"1999"	"30-34 years"	"30-34"	3325
	"West Virginia"	"54"	"1999"	"1999"	"35-39 years"	"35-39"	1415
	"West Virginia"	"54"	"1999"	"1999"	"40-44 years"	"40-44"	242
	"West Virginia"	"54"	"1999"	"1999"	"45-49 years"	"45-49"	13
	"West Virginia"	"54"	"2000"	"2000"	"Under 15 years"	"15"	29
	"West Virginia"	"54"	"2000"	"2000"	"15-19 years"	"15-19"	2839
	"West Virginia"	"54"	"2000"	"2000"	"20-24 years"	"20-24"	7031
	"West Virginia"	"54"	"2000"	"2000"	"25-29 years"	"25-29"	5857
	"West Virginia"	"54"	"2000"	"2000"	"30-34 years"	"30-34"	3420
	"West Virginia"	"54"	"2000"	"2000"	"35-39 years"	"35-39"	1405
	"West Virginia"	"54"	"2000"	"2000"	"40-44 years"	"40-44"	267
	"West Virginia"	"54"	"2000"	"2000"	"45-49 years"	"45-49"	17
	"West Virginia"	"54"	"2001"	"2001"	"Under 15 years"	"15"	29
	"West Virginia"	"54"	"2001"	"2001"	"15-19 years"	"15-19"	2683
	"West Virginia"	"54"	"2001"	"2001"	"20-24 years"	"20-24"	6682
	"West Virginia"	"54"	"2001"	"2001"	"25-29 years"	"25-29"	5818
	"West Virginia"	"54"	"2001"	"2001"	"30-34 years"	"30-34"	3530
	"West Virginia"	"54"	"2001"	"2001"	"35-39 years"	"35-39"	1401
	"West Virginia"	"54"	"2001"	"2001"	"40-44 years"	"40-44"	274
	"West Virginia"	"54"	"2001"	"2001"	"45-49 years"	"45-49"	11
	"West Virginia"	"54"	"2002"	"2002"	"Under 15 years"	"15"	24
	"West Virginia"	"54"	"2002"	"2002"	"15-19 years"	"15-19"	2630
	"West Virginia"	"54"	"2002"	"2002"	"20-24 years"	"20-24"	6768
	"West Virginia"	"54"	"2002"	"2002"	"25-29 years"	"25-29"	5906
	"West Virginia"	"54"	"2002"	"2002"	"30-34 years"	"30-34"	3672
	"West Virginia"	"54"	"2002"	"2002"	"35-39 years"	"35-39"	1437
	"West Virginia"	"54"	"2002"	"2002"	"40-44 years"	"40-44"	255
	"West Virginia"	"54"	"2002"	"2002"	"45-49 years"	"45-49"	15
	"Wisconsin"	"55"	"1995"	"1995"	"Under 15 years"	"15"	180
	"Wisconsin"	"55"	"1995"	"1995"	"15-19 years"	"15-19"	6932
	"Wisconsin"	"55"	"1995"	"1995"	"20-24 years"	"20-24"	14867
	"Wisconsin"	"55"	"1995"	"1995"	"25-29 years"	"25-29"	20358
	"Wisconsin"	"55"	"1995"	"1995"	"30-34 years"	"30-34"	17460
	"Wisconsin"	"55"	"1995"	"1995"	"35-39 years"	"35-39"	6615
	"Wisconsin"	"55"	"1995"	"1995"	"40-44 years"	"40-44"	1024
	"Wisconsin"	"55"	"1995"	"1995"	"45-49 years"	"45-49"	43
	"Wisconsin"	"55"	"1996"	"1996"	"Under 15 years"	"15"	143
	"Wisconsin"	"55"	"1996"	"1996"	"15-19 years"	"15-19"	6965
	"Wisconsin"	"55"	"1996"	"1996"	"20-24 years"	"20-24"	14337
	"Wisconsin"	"55"	"1996"	"1996"	"25-29 years"	"25-29"	20288
	"Wisconsin"	"55"	"1996"	"1996"	"30-34 years"	"30-34"	17261
	"Wisconsin"	"55"	"1996"	"1996"	"35-39 years"	"35-39"	6934
	"Wisconsin"	"55"	"1996"	"1996"	"40-44 years"	"40-44"	1134
	"Wisconsin"	"55"	"1996"	"1996"	"45-49 years"	"45-49"	44
	"Wisconsin"	"55"	"1997"	"1997"	"Under 15 years"	"15"	163
	"Wisconsin"	"55"	"1997"	"1997"	"15-19 years"	"15-19"	6933
	"Wisconsin"	"55"	"1997"	"1997"	"20-24 years"	"20-24"	13980
	"Wisconsin"	"55"	"1997"	"1997"	"25-29 years"	"25-29"	20026
	"Wisconsin"	"55"	"1997"	"1997"	"30-34 years"	"30-34"	17212
	"Wisconsin"	"55"	"1997"	"1997"	"35-39 years"	"35-39"	7016
	"Wisconsin"	"55"	"1997"	"1997"	"40-44 years"	"40-44"	1170
	"Wisconsin"	"55"	"1997"	"1997"	"45-49 years"	"45-49"	54
	"Wisconsin"	"55"	"1998"	"1998"	"Under 15 years"	"15"	111
	"Wisconsin"	"55"	"1998"	"1998"	"15-19 years"	"15-19"	6941
	"Wisconsin"	"55"	"1998"	"1998"	"20-24 years"	"20-24"	14632
	"Wisconsin"	"55"	"1998"	"1998"	"25-29 years"	"25-29"	19960
	"Wisconsin"	"55"	"1998"	"1998"	"30-34 years"	"30-34"	17155
	"Wisconsin"	"55"	"1998"	"1998"	"35-39 years"	"35-39"	7395
	"Wisconsin"	"55"	"1998"	"1998"	"40-44 years"	"40-44"	1193
	"Wisconsin"	"55"	"1998"	"1998"	"45-49 years"	"45-49"	62
	"Wisconsin"	"55"	"1999"	"1999"	"Under 15 years"	"15"	117
	"Wisconsin"	"55"	"1999"	"1999"	"15-19 years"	"15-19"	7194
	"Wisconsin"	"55"	"1999"	"1999"	"20-24 years"	"20-24"	14988
	"Wisconsin"	"55"	"1999"	"1999"	"25-29 years"	"25-29"	19722
	"Wisconsin"	"55"	"1999"	"1999"	"30-34 years"	"30-34"	17414
	"Wisconsin"	"55"	"1999"	"1999"	"35-39 years"	"35-39"	7442
	"Wisconsin"	"55"	"1999"	"1999"	"40-44 years"	"40-44"	1260
	"Wisconsin"	"55"	"1999"	"1999"	"45-49 years"	"45-49"	68
	"Wisconsin"	"55"	"2000"	"2000"	"Under 15 years"	"15"	99
	"Wisconsin"	"55"	"2000"	"2000"	"15-19 years"	"15-19"	6977
	"Wisconsin"	"55"	"2000"	"2000"	"20-24 years"	"20-24"	15619
	"Wisconsin"	"55"	"2000"	"2000"	"25-29 years"	"25-29"	19605
	"Wisconsin"	"55"	"2000"	"2000"	"30-34 years"	"30-34"	17705
	"Wisconsin"	"55"	"2000"	"2000"	"35-39 years"	"35-39"	7781
	"Wisconsin"	"55"	"2000"	"2000"	"40-44 years"	"40-44"	1464
	"Wisconsin"	"55"	"2000"	"2000"	"45-49 years"	"45-49"	70
	"Wisconsin"	"55"	"2001"	"2001"	"Under 15 years"	"15"	80
	"Wisconsin"	"55"	"2001"	"2001"	"15-19 years"	"15-19"	6775
	"Wisconsin"	"55"	"2001"	"2001"	"20-24 years"	"20-24"	15966
	"Wisconsin"	"55"	"2001"	"2001"	"25-29 years"	"25-29"	19203
	"Wisconsin"	"55"	"2001"	"2001"	"30-34 years"	"30-34"	17759
	"Wisconsin"	"55"	"2001"	"2001"	"35-39 years"	"35-39"	7736
	"Wisconsin"	"55"	"2001"	"2001"	"40-44 years"	"40-44"	1481
	"Wisconsin"	"55"	"2001"	"2001"	"45-49 years"	"45-49"	72
	"Wisconsin"	"55"	"2002"	"2002"	"Under 15 years"	"15"	108
	"Wisconsin"	"55"	"2002"	"2002"	"15-19 years"	"15-19"	6436
